icao24,origin_country,velocity,on_ground
a73dd3,United States,213.29,0
ac3b0f,United States,226.4,0
ab354f,United States,206.4,0
ab82b9,United States,33.95,0
a54d7e,United States,44.82,0
a28a87,United States,73.0,0
a31486,United States,120.4,0
789280,China,115.18,0
a12f07,United States,199.82,0
c01968,Canada,215.11,0
a12f09,United States,259.85,0
a35af8,United States,206.63,0
ad8840,United States,62.13,0
a494e9,United States,74.11,0
c066dd,Canada,118.85,0
ac3b32,United States,7.46,1
a35ae4,United States,182.53,0
71bf71,Republic of Korea,294.13,0
45ce4d,Denmark,217.53,0
c0197e,Canada,0.06,1
a2ed6d,United States,45.92,0
a4caf0,United States,67.66,0
a81773,United States,257.71,0
ac9bc0,United States,186.53,0
4bb865,Turkey,231.37,0
aafb39,United States,36.76,0
0100db,Egypt,175.76,0
800be5,India,10.29,1
4bb872,Turkey,133.74,0
a0faec,United States,240.33,0
4bb870,Turkey,265.33,0
c053c6,Canada,123.79,0
a59aea,United States,232.15,0
aa7757,United States,193.03,0
c066f4,Canada,0.06,1
a78d73,United States,70.45,0
a31472,United States,153.92,0
a121ec,United States,56.02,0
ad8872,United States,223.59,0
789294,China,237.4,0
aaabd8,United States,80.15,0
a47aac,United States,68.42,0
a23afb,United States,52.63,0
4bb879,Turkey,253.83,0
4bb875,Turkey,261.25,0
a877df,United States,71.83,0
ab356b,United States,147.57,0
78928e,China,218.94,0
ac6886,United States,217.73,0
a4caf6,United States,0.0,0
44a247,Belgium,205.53,0
7100a9,Saudi Arabia,133.04,0
a17170,United States,216.07,0
a1ba59,United States,168.17,0
ad5b18,United States,0.0,1
a97da7,United States,199.19,0
aac5ec,United States,214.84,0
a2da34,United States,57.45,0
4bb86b,Turkey,271.96,0
a219bf,United States,44.59,0
adc532,United States,248.05,0
a9d59f,United States,265.53,0
a12f2a,United States,238.51,0
a3bdd7,United States,82.04,0
adc531,United States,248.32,0
a9d59a,United States,193.66,0
a339b1,United States,122.33,0
4402ac,Austria,227.37,0
ab82e2,United States,48.9,0
a67405,United States,42.19,0
a517dc,United States,183.21,0
344649,Spain,191.65,0
ac4237,United States,0.0,1
a00f4f,United States,108.82,0
a01647,United States,62.26,0
aa7734,United States,259.68,0
344645,Spain,242.85,0
a24f14,United States,88.18,0
a757ae,United States,249.79,0
ac3b51,United States,214.47,0
a00f60,United States,57.12,0
ac9bf1,United States,58.82,0
a076d8,United States,127.58,0
aa27c7,United States,35.02,0
a4f7cb,United States,240.02,0
a3b1a0,United States,183.73,0
504e7e,Republic of Moldova,217.63,0
ae58f9,United States,75.41,0
a624a5,United States,73.97,0
a93711,United States,0.0,1
a4ddca,United States,145.59,0
ac3b78,United States,212.95,0
0100a7,Egypt,237.73,0
0100a6,Egypt,287.79,0
46b8b4,Greece,200.83,0
a68754,United States,135.71,0
46b8b2,Greece,129.57,0
a13608,United States,232.97,0
46b8b3,Greece,167.18,0
c079d5,Canada,280.31,0
a624ac,United States,198.69,0
c066b0,Canada,237.83,0
ac9bef,United States,78.36,0
46b8ad,Greece,248.89,0
a66d33,United States,275.3,0
adab38,United States,212.3,0
c079ce,Canada,278.17,0
a54d4e,United States,43.42,0
a9727e,United States,260.84,0
adbe4a,United States,95.75,0
4cc570,Iceland,207.32,0
a1d49e,United States,29.57,0
46b8a2,Greece,250.9,0
ad12e0,United States,216.29,0
a26910,United States,43.47,0
a1492e,United States,51.41,0
a7f700,United States,95.09,0
ac425a,United States,9.26,1
a0a19c,United States,94.73,0
a504dd,United States,137.33,0
a12f6d,United States,253.83,0
a61f08,United States,57.77,0
451dad,Bulgaria,59.85,0
a0acbb,United States,258.58,0
a9c1c8,United States,50.49,0
a3761c,United States,191.14,0
ad159b,United States,153.3,0
aa77a9,United States,54.07,0
a12f73,United States,219.81,0
a9c1ab,United States,232.92,0
a12f75,United States,272.31,0
a709a9,United States,40.01,0
a4a9c2,United States,76.98,0
06a116,Qatar,235.58,0
06a113,Qatar,266.19,0
a2ffc2,United States,50.67,0
06a114,Qatar,256.01,0
06a110,Qatar,279.27,0
a3c60d,United States,238.08,0
a5ff07,United States,48.83,0
adc5ff,United States,273.13,0
c03064,Canada,223.68,0
a0f005,United States,284.98,0
a6aa6e,United States,167.44,0
4b1921,Switzerland,232.56,0
a1499b,United States,84.2,0
e4a12c,Brazil,227.01,0
a01697,United States,49.94,0
a1f9f4,United States,111.65,0
ab1d06,United States,11.32,1
a3bf46,United States,102.41,0
a699b0,United States,232.08,0
a29cad,United States,63.5,0
a24f66,United States,78.63,0
a55fc5,United States,56.59,0
78097e,China,125.62,0
a61f10,United States,103.56,0
398578,France,64.09,0
abc29a,United States,226.8,0
398579,France,127.89,0
a4cc00,United States,243.73,0
a12f4c,United States,216.23,0
406a3e,United Kingdom,105.1,0
a7d182,United States,53.86,0
a0fc0a,United States,220.06,0
4caa5a,Ireland,177.29,0
a3c636,United States,84.27,0
39856b,France,206.4,0
8850b8,Thailand,84.65,0
a9d4d7,United States,37.11,0
8850b7,Thailand,238.82,0
4b193f,Switzerland,238.92,0
a12f52,United States,223.78,0
a51964,United States,98.6,0
39856d,France,220.08,0
a51968,United States,205.47,0
ac5700,United States,122.68,0
39856e,France,231.69,0
a7ca91,United States,87.37,0
39856f,France,3.09,1
a36f1d,United States,244.84,0
a23c02,United States,226.26,0
407d5f,United Kingdom,142.88,0
06a12f,Qatar,109.03,0
a96adf,United States,109.87,0
a60c09,United States,213.19,0
06a12e,Qatar,266.69,0
a14989,United States,0.0,1
ab97c1,United States,36.73,0
06a12c,Qatar,92.38,0
06a12a,Qatar,307.92,0
4b1942,Switzerland,204.22,0
407d5c,United Kingdom,189.93,0
a12f71,United States,242.42,0
a12f72,United States,264.39,0
a6b192,United States,55.19,0
a1dfae,United States,91.96,0
a459a4,United States,197.16,0
406a34,United Kingdom,273.36,0
06a149,Qatar,271.25,0
a0c6d0,United States,51.44,0
a0fc23,United States,215.12,0
adabfe,United States,270.85,0
c0307a,Canada,234.27,0
a91d8e,United States,205.93,0
c0307c,Canada,223.35,0
4caa5f,Ireland,229.96,0
a13651,United States,192.99,0
aac7ab,United States,66.88,0
a300a9,United States,4.63,1
a984d1,United States,239.46,0
a12378,United States,263.91,0
80154d,India,238.46,0
a9376c,United States,47.74,0
a1ccec,United States,211.45,0
a170d9,United States,219.02,0
a78140,United States,68.8,0
a23c5d,United States,8.75,1
a48321,United States,261.82,0
a97df4,United States,256.66,0
06a157,Qatar,277.72,0
ac5723,United States,0.06,1
ab84a6,United States,38.08,0
ab97ca,United States,145.7,0
48c22e,Poland,217.74,0
48c22f,Poland,239.51,0
a7f775,United States,30.42,0
a7946a,United States,228.68,0
a864e8,United States,38.24,0
80155d,India,0.32,1
71bf83,Republic of Korea,295.41,0
71bf82,Republic of Korea,235.6,0
e489be,Brazil,149.29,0
a6c457,United States,116.49,0
a7f75f,United States,83.8,0
a7811e,United States,153.71,0
ad7701,United States,254.06,0
48c238,Poland,208.97,0
80155f,India,189.53,0
48c239,Poland,229.6,0
a31ffc,United States,239.65,0
48c234,Poland,199.41,0
ab1d2f,United States,243.86,0
48c235,Poland,226.08,0
48c232,Poland,76.42,0
48c233,Poland,270.37,0
48c231,Poland,207.5,0
86cf38,Japan,179.09,0
c0301d,Canada,156.11,0
a23030,United States,188.06,0
ab97e6,United States,105.94,0
a5417e,United States,268.85,0
a7f765,United States,164.79,0
a7f766,United States,78.66,0
4b194b,Switzerland,225.74,0
4b194c,Switzerland,255.73,0
a8fd65,United States,72.91,0
4b194e,Switzerland,9.77,1
801570,India,41.16,1
a0f013,United States,119.04,0
407179,United Kingdom,151.05,0
a37651,United States,275.58,0
48c229,Poland,238.8,0
406a91,United Kingdom,209.31,0
48c228,Poland,235.67,0
a0acdd,United States,199.19,0
48c223,Poland,240.49,0
48c224,Poland,199.71,0
a1100d,United States,187.38,0
48c220,Poland,253.56,0
407176,United Kingdom,222.02,0
a3764b,United States,0.0,1
a49632,United States,32.48,0
ab0a26,United States,172.36,0
801547,India,112.71,0
ab84c9,United States,0.64,1
ab6ab2,United States,49.81,0
aa4b78,United States,43.66,0
a3d91f,United States,224.63,0
a446ad,United States,44.19,0
80153e,India,190.68,0
ad14a3,United States,266.25,0
ac07dc,United States,233.06,0
80153d,India,0.0,1
a31fdb,United States,181.2,0
801548,India,220.77,0
ad14a0,United States,216.26,0
a8fd2c,United States,127.02,0
a1235b,United States,220.28,0
a25674,United States,58.67,0
a446b6,United States,248.2,0
a1d3b4,United States,222.39,0
a0acf8,United States,205.87,0
a0acf9,United States,215.22,0
ac8b27,United States,87.91,0
a05e02,United States,133.77,0
abd536,United States,236.71,0
ab6b40,United States,68.64,0
a433ef,United States,36.01,0
80158a,India,271.62,0
ad6ecb,United States,182.79,0
3c66c4,Germany,221.6,0
a1107c,United States,92.32,0
a54cfb,United States,58.37,0
a1c0f9,United States,5.92,1
0c2082,Panama,237.42,0
a2e0d4,United States,54.81,0
ac086b,United States,133.68,0
ad0e2a,United States,42.9,0
aaa224,United States,0.0,1
3c66ba,Germany,224.51,0
0c2083,Panama,113.81,0
4d2006,Malta,214.44,0
a0f087,United States,272.83,0
4d2007,Malta,199.48,0
a9e93b,United States,197.48,0
ad88cb,United States,262.0,0
ad6ec5,United States,226.97,0
a92fdc,United States,131.46,0
a66cf7,United States,198.44,0
ac8b2e,United States,212.27,0
c006d2,Canada,248.96,0
a420af,United States,259.07,0
3c66e3,Germany,219.37,0
80159d,India,193.25,0
acb8d7,United States,158.78,0
aa4ad2,United States,57.63,0
3c66e2,Germany,210.6,0
0c206a,Panama,213.32,0
a923a7,United States,246.68,0
a35c97,United States,207.43,0
a8af51,United States,76.05,0
00a3b9,South Africa,144.25,0
a923a9,United States,244.68,0
a48356,United States,265.01,0
a290f3,United States,170.19,0
a7a956,United States,213.08,0
aa4ac9,United States,151.87,0
a66cf0,United States,54.32,0
abe872,United States,145.48,0
a8a309,United States,163.55,0
abbb24,United States,194.01,0
0c2075,Panama,236.93,0
aa9a30,United States,257.06,0
a2ecfb,United States,76.06,0
ab1bf0,United States,273.81,0
ad5bc7,United States,88.07,0
a9e917,United States,46.4,0
aa64ca,United States,83.34,0
abbb2c,United States,2.31,1
acdb26,United States,37.73,0
a1c0d1,United States,37.26,0
ad0e61,United States,222.42,0
3c66e5,Germany,220.49,0
a7eff7,United States,209.6,0
a540e3,United States,65.85,0
a2a686,United States,108.55,0
a660b3,United States,109.2,0
ac088e,United States,245.09,0
ac9e77,United States,230.78,0
a433d1,United States,118.6,0
a12392,United States,39.45,0
aaa247,United States,274.82,0
c03019,Canada,210.59,0
a84c48,United States,50.95,0
4692c8,Greece,201.86,0
aa9a0a,United States,226.84,0
a72c50,United States,47.69,0
c03001,Canada,211.59,0
a446eb,United States,234.32,0
a2ecf3,United States,138.39,0
aaae95,United States,111.24,0
a803ac,United States,71.83,0
a96c08,United States,42.2,0
acdb17,United States,59.99,0
801595,India,133.68,0
801596,India,239.27,0
abe892,United States,195.47,0
acee50,United States,214.0,0
ac42bf,United States,0.0,1
a6cffc,United States,212.71,0
a9e90d,United States,43.92,0
801590,India,191.63,0
ab7267,United States,8.75,1
0d0501,Mexico,257.45,0
801591,India,179.38,0
a11079,United States,73.34,0
4692d9,Greece,148.55,0
a4e62a,United States,54.26,0
a17e1d,United States,59.87,0
348213,Spain,223.05,0
a4df52,United States,260.59,0
4d2035,Malta,249.37,0
a388a9,United States,234.26,0
a3280a,United States,211.35,0
adbef0,United States,232.56,0
a148cc,United States,66.63,0
a4cc29,United States,230.86,0
a80fb4,United States,49.11,0
3445d4,Spain,172.54,0
a73f35,United States,194.27,0
a73f34,United States,82.14,0
a80fb2,United States,35.65,0
a1ce16,United States,193.54,0
ab7270,United States,226.6,0
a4df3a,United States,49.14,0
c03c02,Canada,265.77,0
3c79b7,Germany,213.14,0
4d201d,Malta,234.78,0
4d201f,Malta,117.97,0
3c79b8,Germany,199.9,0
a04b24,United States,0.0,1
3c79b9,Germany,226.2,0
348208,Spain,88.63,0
ad1560,United States,258.09,0
348203,Spain,9.26,1
a20847,United States,83.06,0
4d2047,Malta,126.79,0
3c79ba,Germany,198.63,0
4d2049,Malta,117.36,0
c019c5,Canada,0.0,1
adc5c2,United States,151.82,0
a54cd9,United States,197.89,0
a0b514,United States,42.58,0
ac42df,United States,211.74,0
a61f50,United States,41.06,0
a50667,United States,92.22,0
a9249c,United States,221.9,0
4b906c,Turkey,138.89,0
c04f45,Canada,76.89,0
a9baf5,United States,36.7,0
406a02,United Kingdom,182.63,0
a9baf2,United States,148.75,0
a5afe6,United States,2.06,1
a32800,United States,248.18,0
a9d4fa,United States,36.38,0
406a05,United Kingdom,226.62,0
71152f,Saudi Arabia,190.81,0
abbb77,United States,82.93,0
c019eb,Canada,240.05,0
abd57e,United States,205.23,0
ad0250,United States,44.78,0
a04b01,United States,92.18,0
c06952,Canada,142.02,0
a72c10,United States,0.0,1
a9c1f4,United States,143.59,0
392441,France,70.71,0
c006b1,Canada,264.51,0
440589,Austria,71.08,0
3c66c1,Germany,228.81,0
c03c05,Canada,177.64,0
a87945,United States,78.55,0
0c208c,Panama,222.45,0
adbeed,United States,214.46,0
a028db,United States,51.67,0
06a106,Qatar,213.51,0
3c66b2,Germany,219.6,0
407d22,United Kingdom,208.68,0
a4c004,United States,56.5,0
06a105,Qatar,279.64,0
4d200c,Malta,259.16,0
06a102,Qatar,227.77,0
3c66b6,Germany,232.19,0
4d200e,Malta,72.56,0
4d2020,Malta,3.86,1
06a100,Qatar,220.91,0
0c2093,Panama,219.55,0
a7a91f,United States,144.08,0
a1c0fe,United States,269.23,0
a553ce,United States,0.77,1
0c2096,Panama,240.43,0
885112,Thailand,81.85,0
a96c96,United States,252.26,0
aaa0fc,United States,4.37,1
aa7816,United States,66.93,0
a11bba,United States,34.1,0
a002cb,United States,79.3,0
4082e7,United Kingdom,198.68,0
ac90f3,United States,143.4,0
a1ce54,United States,43.52,0
a0fbb7,United States,241.85,0
a31533,United States,147.9,0
a24eca,United States,100.06,0
a255e2,United States,56.41,0
a5e095,United States,248.12,0
7892a5,China,149.81,0
06a0a7,Qatar,290.71,0
0d0ffe,Mexico,230.27,0
a36eae,United States,214.28,0
a06588,United States,65.5,0
a42e13,United States,246.45,0
a3bebd,United States,249.57,0
a32851,United States,193.06,0
407bdc,United Kingdom,246.67,0
ace0d2,United States,6.43,1
a242a4,United States,69.64,0
aac811,United States,49.5,0
a0653f,United States,38.65,0
06a0b9,Qatar,234.81,0
a96c72,United States,250.75,0
06a0b6,Qatar,226.33,0
ad639e,United States,181.23,0
06a0b0,Qatar,280.6,0
a2b8c5,United States,248.21,0
407be2,United Kingdom,224.61,0
a24ec1,United States,236.19,0
a9d660,United States,0.0,1
a32844,United States,260.94,0
06a0af,Qatar,281.71,0
ac307a,United States,62.56,0
a923ef,United States,249.47,0
a9b007,United States,110.38,0
a36eb6,United States,73.1,0
a910bf,United States,78.92,0
ac0818,United States,164.74,0
a002c0,United States,83.55,0
a135cb,United States,225.01,0
a9bc60,United States,51.06,0
0ac9ef,Colombia,241.96,0
a11bc8,United States,225.67,0
a20867,United States,76.62,0
a2b8b8,United States,212.1,0
ab48bf,United States,180.69,0
adac93,United States,0.0,1
a0ae57,United States,254.47,0
06a0c1,Qatar,199.29,0
a9e99d,United States,57.62,0
88510f,Thailand,259.01,0
a8af9d,United States,242.87,0
a255b9,United States,131.04,0
a56862,United States,260.13,0
a56866,United States,0.0,1
885116,Thailand,229.24,0
a638d5,United States,32.21,0
a0788a,United States,36.16,0
a8a35b,United States,43.42,0
8013c3,India,226.46,0
8013c8,India,154.89,0
ab48cc,United States,204.71,0
0c2047,Panama,232.58,0
8013c6,India,217.62,0
a28b5b,United States,240.21,0
ab6b02,United States,224.95,0
a43556,United States,202.66,0
046c56,Guinea,3.86,1
a4c063,United States,67.02,0
a5e02d,United States,183.67,0
a9d63b,United States,206.62,0
a1ce99,United States,202.14,0
a17260,United States,41.39,0
a9d648,United States,37.5,0
ab35b9,United States,233.53,0
a6b0c5,United States,120.85,0
342189,Spain,236.0,0
ab48e8,United States,221.42,0
a30246,United States,112.64,0
a816fa,United States,48.02,0
a1bb3f,United States,50.04,0
a16b91,United States,46.55,0
8013d6,India,144.05,0
ac9e26,United States,217.91,0
a7f6f4,United States,130.29,0
06a0e6,Qatar,265.44,0
a1ce84,United States,44.92,0
06a0e7,Qatar,225.58,0
a2e222,United States,124.93,0
06a0e5,Qatar,220.63,0
a72c78,United States,236.38,0
a495bf,United States,253.65,0
711590,Saudi Arabia,192.9,0
7305e1,Islamic Republic of Iran,203.71,0
06a0df,Qatar,300.26,0
aac850,United States,221.94,0
ac9e23,United States,203.03,0
06a0db,Qatar,248.79,0
a32893,United States,214.72,0
a242c3,United States,244.37,0
a1c229,United States,222.06,0
86e7de,Japan,186.44,0
06a0f7,Qatar,289.34,0
800cb9,India,101.19,0
a04b6c,United States,254.93,0
a9bc12,United States,193.48,0
0c200b,Panama,208.29,0
ab35d3,United States,211.17,0
800cc2,India,110.61,0
ab35d2,United States,176.67,0
a495aa,United States,91.71,0
800cc7,India,137.51,0
a1bb45,United States,131.26,0
ac9e31,United States,52.0,0
a1bb3b,United States,0.06,1
a242b7,United States,66.06,0
a96c2e,United States,190.33,0
a2db21,United States,206.65,0
abe82c,United States,260.46,0
a495b4,United States,193.31,0
4b17f8,Switzerland,239.84,0
8013b2,India,196.28,0
ab35cb,United States,234.27,0
a36ee3,United States,129.92,0
a5e073,United States,110.33,0
0c2016,Panama,210.2,0
a6b0bd,United States,262.57,0
a9d62e,United States,110.03,0
a1857f,United States,45.3,0
a05277,United States,232.16,0
abd50f,United States,174.62,0
8013ae,India,191.35,0
0d0ff5,Mexico,234.75,0
4b17e2,Switzerland,133.19,0
4b17e3,Switzerland,213.79,0
0d0ff6,Mexico,92.59,0
06a0ff,Qatar,259.41,0
4b17e5,Switzerland,210.98,0
06a0fc,Qatar,175.42,0
a6b0d2,United States,204.42,0
06a0fd,Qatar,250.56,0
aa63e3,United States,104.02,0
a18588,United States,84.6,0
ac696c,United States,206.65,0
ad7631,United States,223.9,0
ad7634,United States,235.01,0
ad6f3b,United States,80.39,0
e94c8f,Bolivia,196.04,0
c03aa1,Canada,63.63,0
ab2f6e,United States,81.23,0
add949,United States,46.25,0
a13704,United States,48.55,0
ad7639,United States,299.23,0
abccb1,United States,57.14,0
aafc36,United States,209.92,0
a66239,United States,237.21,0
a53b69,United States,235.42,0
a80538,United States,48.31,0
a8b5b2,United States,185.69,0
8013fd,India,98.99,0
ab2f84,United States,74.49,0
a3b2f5,United States,47.16,0
aa5237,United States,0.0,1
a01724,United States,232.08,0
a3fb6f,United States,248.0,0
a54e8c,United States,79.3,0
abf9f8,United States,245.54,0
a865c8,United States,272.19,0
a5fef4,United States,247.63,0
ac3c45,United States,113.69,0
a732a2,United States,215.71,0
ac4f74,United States,30.6,0
a66244,United States,240.99,0
4b17fc,Switzerland,176.43,0
ab1019,United States,44.56,0
4b17fd,Switzerland,160.72,0
a2ee9b,United States,32.72,0
4b17ff,Switzerland,90.17,0
3481c9,Spain,65.14,0
4caa15,Ireland,206.41,0
aa02ab,United States,142.62,0
acb953,United States,226.04,0
88516f,Thailand,232.91,0
a89b07,United States,81.76,0
71c744,Republic of Korea,221.56,0
3481c4,Spain,211.09,0
a6ab27,United States,210.65,0
a66e7a,United States,253.52,0
a9e8c8,United States,77.29,0
aac6ee,United States,233.21,0
a00408,United States,202.41,0
a72bc6,United States,246.95,0
c00757,Canada,260.46,0
aaf007,United States,209.95,0
8013e5,India,34.47,1
a72bda,United States,257.64,0
a67589,United States,91.31,0
a7cb35,United States,267.02,0
600b23,Azerbaijan,254.4,0
aa15cc,United States,142.35,0
a242ee,United States,0.06,1
a78246,United States,202.1,0
ac4f6f,United States,207.06,0
a0529a,United States,101.91,0
ad39fc,United States,48.66,0
4acab2,Sweden,223.93,0
a72bf9,United States,54.33,0
8013f6,India,148.08,0
a5ebe4,United States,46.21,0
ab3698,United States,62.5,0
ac300d,United States,108.4,0
a7de53,United States,240.14,0
abd3bd,United States,86.31,0
